DateTime,Latitude,Longitude,Depth,Magnitude,MagType,NbStations,Gap,Distance,RMS,Source,EventID,Version
2014-11-07T00:11:14.415+00:00,41.899,-119.626,1.6,2.7,ml,4,147,0.5,0.06,nn,nn00466541,1415666442711
2014-11-06T23:53:18.833+00:00,41.932,-119.582,,3.1,ml,3,138,0.5,0.10,nn,nn00466538,1415401506331
2014-11-06T23:36:06.100+00:00,41.872,-119.653,,2.7,Md,,216,0.5,0.85,uw,uw60919441,1415345943491
2014-11-06T23:30:47.000+00:00,63.294,-151.235,12.8,3.6,ml,,,,0.80,ak,ak11435193,1415919844437
2014-11-06T23:20:59.510+00:00,41.898,-120.933,40.6,2.6,md,12,294,0.6,0.14,nc,nc72336500,1415387644759
2014-11-06T23:20:44.532+00:00,41.933,-119.643,0.5,2.8,ml,4,127,0.5,0.05,nn,nn00466533,1415401207461
2014-11-06T23:05:41.647+00:00,41.848,-119.635,7.1,2.7,ml,3,146,0.5,0.00,nn,nn00466532,1415400949533
2014-11-06T23:04:14.809+00:00,41.882,-119.636,,2.6,ml,3,147,0.5,0.09,nn,nn00466531,1415400952857
2014-11-06T22:32:45.300+00:00,19.250,-64.496,35.0,3.2,Md,7,299,0.8,0.12,pr,pr14310004,1415342134248
2014-11-06T22:23:32.870+00:00,41.875,-119.630,3.2,2.6,ml,3,146,0.5,0.10,nn,nn00466528,1415400585561
2014-11-06T22:13:30.450+00:00,0.190,97.320,31.3,4.5,mb,,185,1.1,0.88,us,usc000sv77,1415340967621
2014-11-06T22:10:00.504+00:00,41.844,-119.635,2.1,2.7,ml,3,248,0.5,0.09,nn,nn00466861,1415430281211
2014-11-06T22:00:06.580+00:00,7.415,94.342,43.2,4.6,mb,,112,3.4,0.99,us,usc000sv6r,1415340166155
2014-11-06T20:28:27.490+00:00,81.692,121.266,10.0,4.6,mb,,96,19.9,1.01,us,usc000sv5s,1415914949000
2014-11-06T20:25:24.690+00:00,-6.480,130.859,118.1,4.2,mb,,142,1.6,1.25,us,usc000sv56,1415911775000
2014-11-06T20:10:46.000+00:00,63.394,-148.742,86.1,2.7,ml,,,,0.45,ak,ak11435115,1415919823211
2014-11-06T19:37:07.000+00:00,61.811,-151.791,89.1,2.9,ml,,,,0.57,ak,ak11435105,1415919804780
2014-11-06T18:43:35.950+00:00,27.206,55.083,32.0,4.8,mb,,29,2.5,0.76,us,usc000sv3v,1415908224955
2014-11-06T18:35:06.400+00:00,18.493,-66.315,102.0,2.9,Md,12,205,0.2,0.21,pr,pr14310002,1415891925000
2014-11-06T18:26:32.880+00:00,64.619,-17.305,7.4,4.7,mb,,102,1.7,0.94,us,usc000sv3u,1415891842000
2014-11-06T17:36:53.020+00:00,32.874,-13.170,23.8,4.3,mb,,161,3.8,2.45,us,usc000sv3q,1415883709000
2014-11-06T17:32:06.400+00:00,37.499,72.139,201.1,4.3,mb,,78,1.3,0.72,us,usc000sv3c,1415883076000
2014-11-06T17:02:36.000+00:00,54.415,-161.496,3.7,2.5,ml,,,,0.56,ak,ak11435038,1415919814203
2014-11-06T16:56:46.000+00:00,31.435,-115.333,,3.7,ml,,,,1.12,us,usc000sv1k,1415460249430
2014-11-06T16:35:07.172+00:00,35.891,-115.293,8.7,2.7,ml,15,191,0.2,0.12,nn,nn00466792,1415400798000
2014-11-06T15:58:01.418+00:00,41.906,-119.625,0.6,4.2,ml,5,80,0.5,0.12,nn,nn00466488,1415666161220
2014-11-06T15:46:55.000+00:00,60.014,-153.295,150.5,4.0,ml,,,,0.74,ak,ak11434965,1415919757834
2014-11-06T15:46:21.260+00:00,7.433,94.349,34.3,5.3,mb,,31,3.4,1.02,us,usc000suzb,1415378428638
2014-11-06T15:41:30.500+00:00,41.844,-119.683,0.2,3.4,Ml,,216,0.5,0.25,uw,uw60918871,1415927116992
2014-11-06T15:11:56.260+00:00,41.798,-119.664,5.0,2.7,ml,,42,0.5,1.12,us,usc000suz3,1415391569916
2014-11-06T14:43:10.040+00:00,-37.760,175.710,6.0,3.9,ml,,,,1.15,us,usc000sv75,1415313413000
2014-11-06T14:16:49.600+00:00,41.848,-119.702,,2.6,Ml,,281,0.4,0.20,uw,uw60918766,1415927166651
2014-11-06T14:07:46.923+00:00,41.883,-119.649,,3.1,ml,4,145,0.5,0.15,nn,nn00466473,1415424672962
2014-11-06T14:02:19.544+00:00,41.848,-119.656,3.0,2.7,ml,4,95,0.5,0.12,nn,nn00466472,1415430258106
2014-11-06T13:43:00.969+00:00,41.850,-119.637,,3.1,ml,3,128,0.5,0.24,nn,nn00466470,1415430270902
2014-11-06T13:00:38.390+00:00,36.841,-119.299,22.8,2.6,ml,85,36,0.1,0.25,nc,nc72336210,1415339379181
2014-11-06T12:15:34.900+00:00,41.791,-119.636,,3.6,,,,,,uw,uw60918611,1415327516744
2014-11-06T12:11:36.000+00:00,52.305,-173.211,1.7,3.0,ml,,,,0.66,ak,ak11434948,1415919886877
2014-11-06T12:09:45.891+00:00,41.857,-119.628,3.9,2.6,ml,4,154,0.5,0.10,nn,nn00466462,1415430250599
2014-11-06T11:57:49.626+00:00,41.884,-119.643,3.3,2.6,ml,4,149,0.5,0.08,nn,nn00466461,1415430261040
2014-11-06T11:12:26.700+00:00,41.878,-119.650,,2.8,Md,,212,0.5,0.64,uw,uw60918586,1415303563275
2014-11-06T10:18:40.760+00:00,38.756,-122.725,3.0,2.6,md,78,27,0.0,0.07,nc,nc72336105,1415331605060
2014-11-06T10:13:40.050+00:00,64.413,-17.862,10.0,4.5,mb,,105,1.5,1.64,us,usc000suxx,1415297779562
2014-11-06T10:02:23.400+00:00,41.841,-119.653,,2.7,Md,,216,0.5,0.44,uw,uw60918571,1415303118654
2014-11-06T09:54:57.500+00:00,38.836,-122.761,1.1,2.7,md,80,31,0.0,0.06,nc,nc72336075,1415329867063
2014-11-06T09:30:30.000+00:00,41.875,-119.653,,2.5,Md,,212,0.5,0.57,uw,uw60918566,1415302847903
2014-11-06T09:18:31.100+00:00,41.844,-119.661,,2.6,Md,,216,0.5,0.37,uw,uw60918561,1415302586611
2014-11-06T08:54:50.600+00:00,41.875,-119.653,,2.6,Md,,216,0.5,0.64,uw,uw60918546,1415302054940
2014-11-06T08:52:52.738+00:00,41.931,-119.641,,2.9,ml,4,127,0.5,0.15,nn,nn00466443,1415400294302
2014-11-06T08:40:14.800+00:00,41.839,-119.592,0.1,2.5,Md,,284,0.5,0.51,uw,uw60918531,1415301483080
2014-11-06T08:34:46.519+00:00,41.906,-119.657,5.2,4.7,ml,7,78,0.5,0.17,nn,nn00466441,1415989776150
2014-11-06T08:31:50.160+00:00,41.875,-119.620,3.5,2.9,ml,4,146,0.5,0.08,nn,nn00466440,1415399710463
2014-11-06T08:00:00.996+00:00,41.888,-119.631,4.4,3.7,ml,5,77,0.5,0.19,nn,nn00466439,1415665073186
2014-11-06T07:42:21.413+00:00,41.851,-119.595,,2.7,ml,3,155,0.5,0.17,nn,nn00466438,1415399714870
2014-11-06T07:28:31.300+00:00,18.428,-65.852,81.0,2.7,Md,5,234,0.2,0.20,pr,pr14310001,1415287857238
2014-11-06T07:27:44.000+00:00,51.577,-177.092,52.3,3.7,ml,,,,0.36,ak,ak11434876,1415919749965
2014-11-06T07:12:01.940+00:00,41.891,-119.650,0.1,3.7,ml,5,77,0.5,0.27,nn,nn00466436,1415419784000
2014-11-06T06:53:02.599+00:00,41.870,-119.613,4.2,2.7,ml,3,146,0.5,0.13,nn,nn00466435,1415398829827
2014-11-06T06:19:36.360+00:00,37.050,-97.914,5.0,2.5,mb_lg,,64,0.1,0.26,us,usc000suwr,1415832674366
2014-11-06T05:29:12.178+00:00,41.942,-119.641,,2.6,ml,3,224,0.5,0.25,nn,nn00466428,1415398497463
2014-11-06T05:15:57.546+00:00,41.830,-119.621,2.6,3.1,ml,4,147,0.5,0.06,nn,nn00466426,1415398206885
2014-11-06T04:45:59.500+00:00,18.994,-63.957,22.0,3.2,Md,5,324,0.8,0.40,pr,pr14310000,1415278116303
2014-11-06T04:25:21.000+00:00,56.541,-156.282,70.4,2.9,ml,,,,0.52,ak,ak11434859,1415919770111
2014-11-06T04:24:42.830+00:00,37.179,-98.021,5.0,2.6,mb_lg,,94,0.1,0.38,us,usc000suw7,1415500722237
2014-11-06T04:07:23.219+00:00,41.876,-119.617,1.5,2.6,ml,4,177,0.5,0.02,nn,nn00466422,1415397839020
2014-11-06T03:38:56.000+00:00,59.238,-138.528,9.1,2.8,ml,,,,0.62,ak,ak11434849,1415919751826
2014-11-06T03:15:09.162+00:00,41.881,-119.601,2.7,2.5,ml,4,147,0.5,0.15,nn,nn00466417,1415328042931
2014-11-06T03:13:01.000+00:00,60.137,-151.136,60.7,3.1,ml,,,,0.71,ak,ak11434838,1415919773882
2014-11-06T02:45:43.930+00:00,37.198,-98.033,5.0,2.5,mb_lg,,123,0.1,0.39,us,usc000sv6m,1415312349000
2014-11-06T02:12:50.200+00:00,-8.372,108.088,43.1,4.7,mb,,39,0.9,1.28,us,usc000suve,1415268931891
2014-11-06T02:12:47.815+00:00,41.875,-119.638,0.1,3.4,ml,5,77,0.5,0.10,nn,nn00466410,1415652063767
2014-11-06T01:35:02.570+00:00,37.223,-98.049,10.6,3.3,mb_lg,,114,0.1,0.31,us,usc000suv5,1415834143069
2014-11-06T01:21:11.480+00:00,41.880,-119.630,,3.7,ml,5,77,0.5,0.12,nn,nn00466401,1415664726552
2014-11-06T01:17:10.961+00:00,41.865,-119.635,0.7,3.5,ml,5,76,0.5,0.07,nn,nn00466400,1415664165600
2014-11-06T00:38:15.160+00:00,36.530,-121.117,7.0,2.9,ml,82,51,0.0,0.08,nc,nc72335715,1415308984592
2014-11-06T00:22:07.590+00:00,37.234,-98.051,5.0,2.6,mb_lg,,73,0.1,0.37,us,usc000suux,1415829667457
2014-11-05T23:54:37.163+00:00,41.891,-119.618,,3.3,ml,3,146,0.5,0.09,nn,nn00466393,1415663624658
2014-11-05T23:45:31.000+00:00,59.177,-136.285,6.2,3.8,ml,,,,0.57,ak,ak11434676,1415827517249
2014-11-05T23:28:33.290+00:00,-5.244,153.561,81.2,5.1,mb,,78,1.7,0.75,us,usc000suue,1415259077463
2014-11-05T23:01:11.308+00:00,41.871,-119.610,1.1,3.5,ml,4,148,0.5,0.10,nn,nn00466391,1415430278149
2014-11-05T22:31:49.000+00:00,52.168,-172.581,92.7,2.6,ml,,,,0.28,ak,ak11439621,1415827726662
2014-11-05T22:25:40.011+00:00,41.877,-119.640,,2.9,ml,3,145,0.5,0.09,nn,nn00466388,1415341123712
2014-11-05T22:23:50.953+00:00,41.870,-119.627,,3.4,ml,3,128,0.5,0.10,nn,nn00466387,1415341127317
2014-11-05T21:06:59.000+00:00,55.284,-163.340,191.3,2.9,ml,,,,0.42,ak,ak11439616,1415827664080
2014-11-05T20:51:39.160+00:00,39.220,24.179,1.3,4.4,mb,,50,1.4,0.71,us,usc000sus1,1415811607000
2014-11-05T20:06:13.641+00:00,41.880,-119.609,4.0,3.5,ml,4,135,0.5,0.17,nn,nn00466353,1415819646000
2014-11-05T19:15:37.722+00:00,41.831,-119.666,7.3,2.8,ml,3,145,0.5,0.10,nn,nn00466564,1415835804000
2014-11-05T19:08:54.000+00:00,63.298,-151.329,13.1,2.7,ml,,,,0.63,ak,ak11434421,1415836203000
2014-11-05T18:51:24.132+00:00,41.856,-119.665,5.4,2.7,ml,5,144,0.5,0.14,nn,nn00466342,1415836827000
2014-11-05T18:18:04.000+00:00,59.169,-136.294,4.6,2.7,ml,,,,0.30,us,usc000swqc,1415837019000
2014-11-05T18:13:18.670+00:00,-16.742,-179.013,10.0,4.9,mb,,83,3.0,0.77,us,usc000suq3,1415837486184
2014-11-05T18:09:27.000+00:00,52.027,-170.429,25.7,3.1,ml,,,,0.64,ak,ak11434395,1415239930874
2014-11-05T17:53:23.455+00:00,41.859,-119.630,1.7,3.5,ml,3,147,0.5,0.03,nn,nn00466562,1415838093000
2014-11-05T17:18:40.009+00:00,41.894,-119.620,1.4,3.4,ml,3,146,0.5,0.05,nn,nn00466329,1415838683000
2014-11-05T17:01:27.600+00:00,18.749,-67.443,7.0,3.2,Md,14,313,0.4,0.28,pr,pr14309003,1415838927000
2014-11-05T16:44:38.650+00:00,36.691,71.156,215.8,4.5,mb,,70,0.6,0.74,us,usc000sukm,1415234828305
2014-11-05T16:41:30.000+00:00,59.180,-136.253,6.6,2.6,ml,,,,0.39,ak,ak11434313,1415827474002
2014-11-05T16:06:28.000+00:00,59.214,-136.251,10.4,2.9,ml,,,,0.30,ak,ak11439595,1415827704651
2014-11-05T16:03:51.000+00:00,59.170,-136.350,2.2,4.6,mwr,,,,0.69,us,usc000suk4,1415827487063
2014-11-05T15:50:12.672+00:00,41.912,-119.680,,2.8,ml,4,143,0.5,0.15,nn,nn00466320,1415231571644
2014-11-05T15:18:26.463+00:00,41.829,-119.605,3.6,4.2,ml,4,75,0.5,0.18,nn,nn00466315,1415988980800
2014-11-05T14:22:26.340+00:00,38.025,20.275,29.6,4.4,mb,,134,1.6,1.16,us,usc000sujd,1415226297131
2014-11-05T14:01:05.660+00:00,42.649,145.771,38.8,4.8,mb,,83,2.0,0.68,us,usc000sujb,1415225017367
2014-11-05T13:55:17.200+00:00,37.257,-83.339,9.3,2.5,md,17,83,0.1,0.19,se,se60020599,1415224692878
2014-11-05T13:23:49.797+00:00,41.894,-119.622,,3.2,ml,3,78,0.5,0.04,nn,nn00466349,1415397550444
2014-11-05T12:41:06.770+00:00,2.263,89.796,10.0,4.8,mb,,120,7.7,0.82,us,usc000suiw,1415220224809
2014-11-05T12:29:57.060+00:00,41.913,-119.622,,3.2,ml,4,122,0.5,0.04,nn,nn00466306,1415230852068
2014-11-05T12:12:50.354+00:00,41.882,-119.619,1.6,3.6,ml,4,78,0.5,0.14,nn,nn00466305,1415339826357
2014-11-05T11:59:08.672+00:00,41.891,-119.640,,3.0,ml,4,78,0.5,0.08,nn,nn00466303,1415339776751
2014-11-05T11:38:41.000+00:00,51.866,178.359,129.0,2.5,ml,,,,0.41,ak,ak11439581,1415827685211
2014-11-05T11:34:59.828+00:00,41.896,-119.608,,2.9,ml,3,224,0.5,0.13,nn,nn00466299,1415339465296
2014-11-05T10:53:35.757+00:00,41.896,-119.617,1.6,2.9,ml,4,146,0.5,0.12,nn,nn00466295,1415227204582
2014-11-05T10:29:12.662+00:00,41.896,-119.631,,2.8,ml,4,241,0.5,0.07,nn,nn00466296,1415226717733
2014-11-05T10:23:06.660+00:00,41.922,-119.612,,3.7,ml,4,94,0.5,0.09,nn,nn00466291,1415295643000
2014-11-05T10:07:27.200+00:00,37.203,-98.059,8.6,3.2,mb_lg,,65,0.1,0.44,us,usc000suhh,1415832880475
2014-11-05T09:54:34.000+00:00,53.703,-166.842,85.8,2.7,ml,,,,0.33,ak,ak11434183,1415827484439
2014-11-05T09:51:51.256+00:00,41.890,-119.621,0.1,3.4,ml,4,108,0.5,0.09,nn,nn00466287,1415244680414
2014-11-05T09:32:31.870+00:00,37.191,-98.051,8.5,2.8,mb_lg,,98,0.1,0.40,us,usc000suh5,1415211375725
2014-11-05T09:11:38.251+00:00,41.896,-119.623,0.5,2.9,ml,4,146,0.5,0.07,nn,nn00466277,1415218308605
2014-11-05T09:07:47.816+00:00,41.905,-119.620,,3.2,ml,4,146,0.5,0.06,nn,nn00466276,1415226060576
2014-11-05T09:05:37.905+00:00,41.889,-119.614,,3.5,ml,4,95,0.5,0.06,nn,nn00466275,1415244681638
2014-11-05T08:54:56.154+00:00,41.892,-119.625,,3.4,ml,4,137,0.5,0.10,nn,nn00466272,1415340654989
2014-11-05T08:51:04.000+00:00,57.122,-150.134,3.3,2.9,ml,,,,0.72,ak,ak11434171,1415827502047
2014-11-05T08:34:51.146+00:00,41.865,-119.596,1.3,2.5,ml,3,155,0.5,0.19,nn,nn00466266,1415218178370
2014-11-05T08:27:51.600+00:00,41.931,-119.658,1.0,3.0,ml,4,145,0.5,0.11,nn,nn00466270,1415244682797
2014-11-05T08:24:38.297+00:00,41.904,-119.625,,2.9,ml,4,145,0.5,0.12,nn,nn00466262,1415217616387
2014-11-05T08:21:50.018+00:00,41.920,-119.636,1.2,2.7,ml,3,145,0.5,,nn,nn00466260,1415217456120
2014-11-05T08:08:04.493+00:00,41.887,-119.614,,2.7,ml,4,146,0.5,0.07,nn,nn00466257,1415217300864
2014-11-05T08:00:08.043+00:00,41.897,-119.623,1.0,3.0,ml,4,136,0.5,0.05,nn,nn00466255,1415244684001
2014-11-05T07:50:21.744+00:00,41.857,-119.597,0.7,2.7,ml,3,164,0.5,0.19,nn,nn00466251,1415216708791
2014-11-05T07:30:25.522+00:00,41.915,-119.619,0.1,2.7,ml,3,147,0.5,0.02,nn,nn00466254,1415174855004
2014-11-05T07:28:03.590+00:00,13.902,145.268,111.0,4.8,mb,,73,0.5,0.91,us,usc000sug5,1415182889521
2014-11-05T07:26:44.669+00:00,41.903,-119.628,,3.2,ml,4,145,0.5,0.08,nn,nn00467524,1415822169682
2014-11-05T07:23:04.418+00:00,41.908,-119.620,0.1,4.6,ml,6,78,0.5,0.14,nn,nn00466248,1415652022046
2014-11-05T07:14:46.165+00:00,41.899,-119.631,2.3,3.0,ml,4,150,0.5,0.08,nn,nn00466247,1415213037303
2014-11-05T05:29:35.867+00:00,41.901,-119.621,0.4,2.6,ml,4,241,0.5,0.10,nn,nn00466620,1415339186550
2014-11-05T04:45:30.621+00:00,41.885,-119.610,0.6,3.5,ml,4,136,0.5,0.11,nn,nn00466240,1415244686274
2014-11-05T04:28:18.810+00:00,-4.397,144.409,139.7,4.6,mb,,67,3.8,0.39,us,usc000suey,1415190658721
2014-11-05T02:17:11.100+00:00,19.008,-65.230,26.0,2.5,Md,8,313,0.7,0.15,pr,pr14309001,1415182782775
2014-11-05T02:05:38.930+00:00,36.577,-97.776,5.5,3.1,mb_lg,,76,0.2,0.37,us,usc000sue5,1415156614431
2014-11-05T01:50:41.930+00:00,38.934,-115.915,21.9,2.6,ml,31,113,1.2,,nn,nn00466232,1415181189046
2014-11-05T00:45:24.800+00:00,19.237,-64.212,27.0,3.4,Md,9,306,0.9,0.21,pr,pr14309000,1415177285091
2014-11-05T00:44:17.370+00:00,37.481,-118.785,7.0,2.8,md,42,76,0.1,0.06,nc,nc72335115,1415213584396
2014-11-04T23:21:22.540+00:00,64.657,-17.722,8.2,4.7,mb,,91,1.6,0.34,us,usc000sudf,1415172239980
2014-11-04T23:13:50.860+00:00,35.471,-97.036,6.7,2.9,mb_lg,,31,0.1,0.40,us,usc000sudh,1415185610694
2014-11-04T23:10:15.520+00:00,36.617,-97.947,5.0,2.7,mb_lg,,87,0.1,0.36,us,usc000sucx,1415171564504
2014-11-04T22:50:52.950+00:00,-16.232,-176.179,384.0,4.4,mb,,59,5.7,0.47,us,usc000sucn,1415170412711
2014-11-04T22:31:37.090+00:00,-19.946,-70.872,19.9,5.0,mb,,139,0.8,1.33,us,usc000succ,1415230604000
2014-11-04T22:20:14.800+00:00,41.906,-119.627,,2.8,ml,3,78,0.5,0.05,nn,nn00466211,1415211128917
2014-11-04T21:24:53.000+00:00,34.520,-97.720,5.0,2.8,ml,,140,,0.87,us,usc000subt,1415165252023
2014-11-04T21:16:07.082+00:00,41.899,-119.635,0.0,3.3,ml,3,139,0.5,0.08,nn,nn00466210,1415244687415
2014-11-04T21:14:21.051+00:00,41.879,-119.613,0.6,2.5,ml,3,146,0.5,0.10,nn,nn00466192,1415210628060
2014-11-04T21:00:33.910+00:00,64.563,-17.547,7.6,4.6,mb,,122,1.6,0.59,us,usc000sub6,1415163786676
2014-11-04T20:45:29.060+00:00,64.528,-17.595,7.2,4.7,mb,,110,1.6,0.78,us,usc000su0z,1415228296065
2014-11-04T20:06:58.800+00:00,35.890,-97.391,4.6,2.5,ml,,120,,0.69,us,usc000su10,1415228127000
2014-11-04T18:49:10.700+00:00,36.852,-97.785,5.0,2.8,ml,,78,,0.74,us,usc000su0h,1415227868000
2014-11-04T18:45:35.330+00:00,-37.086,176.631,292.4,4.4,mb,,106,1.2,0.59,us,usc000su04,1415227637000
2014-11-04T18:26:50.000+00:00,52.664,-169.431,16.9,2.5,ml,15,245,,0.76,ak,ak11433755,1415854682731
2014-11-04T18:21:03.580+00:00,-28.587,-179.062,354.3,5.2,mb,,66,1.2,0.87,us,usc000stzw,1415226827460
2014-11-04T18:02:39.890+00:00,2.239,128.251,124.3,4.3,mb,,112,1.7,0.70,us,usc000stzl,1415225878000
2014-11-04T17:27:15.260+00:00,25.462,141.516,1.3,4.9,mb,,138,1.7,1.69,us,usc000stz6,1415225524000
2014-11-04T16:59:21.050+00:00,36.946,-104.854,2.2,2.7,ml,,64,0.4,0.50,us,usc000stz5,1415149320625
2014-11-04T16:58:24.210+00:00,-49.034,-9.064,15.0,4.9,mb,,80,22.9,0.70,us,usc000styu,1415149261495
2014-11-04T16:52:31.590+00:00,-6.154,150.713,45.0,4.6,mb,,141,2.4,0.59,us,usc000styr,1415148903692
2014-11-04T16:46:37.200+00:00,36.587,-97.778,5.0,3.0,ml,,88,,0.47,us,usc000stz7,1415148561931
2014-11-04T16:46:11.300+00:00,36.256,-97.366,3.0,2.6,ml,,81,,0.34,us,usc000stz3,1415148519562
2014-11-04T16:20:25.400+00:00,37.478,-118.787,7.7,2.7,md,44,83,0.1,0.06,nc,nc72334890,1415146972600
2014-11-04T16:17:35.150+00:00,37.478,-118.787,6.6,3.0,md,41,72,0.1,0.05,nc,nc72334880,1415138106324
2014-11-04T14:25:52.023+00:00,41.908,-119.618,,2.8,ml,4,150,0.5,0.13,nn,nn00466119,1415140105827
2014-11-04T14:06:44.900+00:00,34.505,-97.714,5.0,2.6,ml,,123,,0.56,us,usc000stwh,1415138964701
2014-11-04T14:03:32.100+00:00,36.531,-98.433,4.7,2.8,ml,,133,,0.48,us,usc000stwd,1415138763638
2014-11-04T13:58:29.721+00:00,41.891,-119.622,0.3,2.8,ml,4,242,0.5,0.04,nn,nn00466132,1415138456783
2014-11-04T13:52:36.920+00:00,9.886,124.126,16.8,4.5,mb,,130,7.3,1.41,us,usc000suc4,1415142340455
2014-11-04T13:45:09.000+00:00,56.773,-154.166,89.0,2.5,ml,8,137,,0.56,ak,ak11439972,1415854647920
2014-11-04T13:41:30.000+00:00,56.221,-154.231,2.7,3.0,ml,,,,0.66,ak,ak11433737,1415854723758
2014-11-04T12:33:50.630+00:00,71.792,-1.286,10.0,4.9,mb,,98,7.8,1.21,us,usc000stvx,1415133382286
2014-11-04T11:52:50.000+00:00,56.597,-154.865,24.6,3.3,ml,,,,0.67,ak,ak11433724,1415854705634
2014-11-04T11:49:53.888+00:00,41.892,-119.627,,2.6,ml,4,242,0.5,0.08,nn,nn00466129,1415130742375
2014-11-04T11:44:49.220+00:00,-41.078,-73.664,10.0,4.8,mb,,133,1.6,1.07,us,usc000stvc,1415107660184
2014-11-04T11:27:46.893+00:00,41.887,-119.637,2.2,2.9,ml,3,147,0.5,0.10,nn,nn00466110,1415129426087
2014-11-04T11:26:26.060+00:00,-15.524,-173.025,10.0,4.9,mb,,109,4.6,1.16,us,usc000stv7,1415129349097
2014-11-04T11:19:35.298+00:00,41.899,-119.624,0.3,2.5,ml,4,153,0.5,0.02,nn,nn00466108,1415128937625
2014-11-04T10:47:58.153+00:00,41.882,-119.613,,4.1,ml,4,78,0.5,0.11,nn,nn00466104,1415244688586
2014-11-04T06:20:24.676+00:00,38.891,-116.162,,3.8,ml,11,65,0.7,0.11,nn,nn00466095,1415311181624
2014-11-04T05:07:23.000+00:00,54.408,-161.589,15.5,2.6,ml,8,252,,0.52,ak,ak11439949,1415854644323
2014-11-04T04:58:49.000+00:00,56.671,-154.848,17.5,2.6,ml,,,,0.44,ak,ak11433692,1415854741822
2014-11-04T04:19:10.390+00:00,0.066,123.713,120.8,5.1,mb,,56,1.4,1.42,us,usc000sttw,1415103707557
2014-11-04T03:52:22.260+00:00,7.629,94.633,34.3,4.5,mb,,177,3.3,0.95,us,usc000stts,1415102096134
2014-11-04T02:44:31.600+00:00,40.408,-124.893,11.4,3.4,ml,42,246,0.4,0.23,nc,nc72334480,1415420344693
2014-11-04T01:28:36.000+00:00,52.260,-170.311,62.3,2.9,ml,19,216,,0.37,ak,ak11433660,1415854665233
2014-11-04T01:09:02.900+00:00,18.138,-64.842,126.0,3.1,Md,7,234,0.4,0.27,pr,pr14308000,1415092305728
2014-11-04T01:08:33.740+00:00,-19.791,-177.767,432.5,4.7,mb,,77,4.5,0.82,us,usc000sttk,1415092264112
2014-11-04T00:50:57.170+00:00,36.171,-96.983,5.0,2.6,mb_lg,,52,0.2,0.61,us,usc000stti,1415106286801
2014-11-04T00:21:02.000+00:00,55.838,-161.618,20.5,2.8,ml,13,202,,0.53,ak,ak11433648,1415854645998
2014-11-03T22:42:34.500+00:00,35.488,-97.265,5.9,2.6,ml,,70,,0.52,us,usc000stt7,1415083502867
2014-11-03T22:27:50.400+00:00,36.737,-97.892,3.5,2.8,ml,,89,,0.79,us,usc000stt5,1415082635025
2014-11-03T22:16:50.900+00:00,35.776,-97.456,4.9,3.0,ml,,69,,0.35,us,usc000stt1,1415065258911
2014-11-03T22:03:42.000+00:00,51.796,178.401,104.3,2.8,ml,,,,0.35,ak,ak11433634,1415818626060
2014-11-03T21:49:30.260+00:00,64.527,-17.813,9.8,4.7,mb,,119,1.5,1.32,us,usc000stsk,1415080326351
2014-11-03T18:49:45.100+00:00,19.302,-66.325,21.0,3.1,Md,19,270,0.8,0.18,pr,pr14307009,1415069546529
2014-11-03T18:17:09.560+00:00,-22.172,-68.655,124.5,4.4,mb,,70,0.5,0.82,us,usc000stqe,1415135448922
2014-11-03T18:15:52.800+00:00,18.215,-67.590,14.0,2.5,Md,5,302,0.5,0.25,pr,pr14307012,1415134209000
2014-11-03T18:15:39.800+00:00,36.609,-98.386,5.0,2.5,ml,,192,,0.49,us,usc000stqx,1415067486605
2014-11-03T17:03:34.800+00:00,17.835,-67.961,66.0,3.2,Md,8,338,0.8,0.15,pr,pr14307011,1415134045000
2014-11-03T16:43:57.600+00:00,45.351,-117.189,3.9,3.4,Ml,,191,0.5,0.76,uw,uw60915571,1415150012890
2014-11-03T16:41:27.000+00:00,53.191,-166.724,35.5,2.8,ml,,,,0.29,ak,ak11433461,1415818643103
2014-11-03T16:37:59.000+00:00,35.818,-97.414,4.7,2.9,ml,,67,,0.45,us,usc000stpx,1415036809000
2014-11-03T15:39:18.700+00:00,19.018,-66.868,21.0,2.7,Md,7,281,0.6,0.23,pr,pr14307010,1415123361000
2014-11-03T15:08:53.100+00:00,19.021,-66.864,26.0,3.2,Md,12,270,0.6,0.21,pr,pr14307007,1415122840000
2014-11-03T14:58:23.800+00:00,19.018,-66.842,37.0,2.9,Md,12,266,0.6,0.18,pr,pr14307008,1415122601000
2014-11-03T14:49:17.900+00:00,19.261,-66.330,32.0,2.7,Md,6,295,1.0,0.15,pr,pr14307006,1415121692000
2014-11-03T14:20:47.100+00:00,36.344,-96.866,4.1,2.8,ml,,106,,0.30,us,usc000stp4,1415053406180
2014-11-03T13:33:59.820+00:00,34.195,141.150,41.0,4.6,mb,,126,1.5,0.54,us,usc000stnn,1415050624412
2014-11-03T13:26:18.000+00:00,59.790,-153.271,125.1,2.5,ml,,,,0.60,ak,ak11433315,1415818304798
2014-11-03T13:09:59.050+00:00,45.572,26.402,118.7,4.3,mb,,71,0.2,1.00,us,usc000stnd,1415026335460
2014-11-03T12:36:17.910+00:00,-41.827,79.846,10.0,5.1,mb,,66,10.1,0.67,us,usc000stn9,1415047127768
2014-11-03T12:13:46.000+00:00,59.508,-150.106,2.6,2.5,ml,,,,0.64,ak,ak11433285,1415818303973
