idmeertens,source_id,source,beroep_afzender,sekse,klasse,leeftijd_afzender,verzendlocatie,datum_verzonden,target,target_id,sekse_ontvanger,relatie,beroep_ontvanger,ontvangerlocatie,genre,schip,lng_afzender,lat_afzender,genoemde_namen,genoemde_goederen,afbeeldingjpg,afbeeldingxml,transcriptie,lat_ontvanger,lng_ontvanger,landcode,target_id_fout,fuzzy_id
number 39,21,A. Thisso,Koopman,m,Hoge middenklasse,Onbekend,World/Suriname,1672-01-08,Gaspaer Engelsen,2040000,,Onbekend,Onbekend,World/The Netherlands/Zeeland/Middelburg,,,-56,027783,3,919305,Onbekend,Onbekend,,,,51,4987962,3,610998,1,204,
number 436,147,Johannes d'Olijslager,,m,,,World/Suriname/Torarica,1672-01-09,Gaspaer Engelsen,2040000,,,,World/The Netherlands/Zeeland/Middelburg,,,-55,0333333,5,3333333,,,,,,51,4987962,3,610998,1,204,
number 616,209,William Pringell en Rogier Dickenson,,m,,,World/Suriname,1672-12-1,Gaspaer Engelsen,2040000,,,,World,,,-56,027783,3,919305,,,,,,42,230537,-83,7466403,1,204,
number 617,209,William Pringell en Rogier Dickenson,,m,,,World/Suriname,1672-1-12,Gaspaer Engelsen,2040000,,,,World/The Netherlands/Zeeland/Middelburg,,,-56,027783,3,919305,Daneel Emerij (weduwe van), Pieter Jaspers (schipper),,,,,51,4987962,3,610998,1,204,
number 295,127,Jacob Soetelingh,schipper,m,,,World/Suriname/Torarica,1672-1-9,Geleijn Blanckebijl,2080000,,,,World/The Netherlands/Zeeland/Vlissingen,,,-55,0333333,5,3333333,,,,,,51,4536672,3,5709125,1,208,
number 448,149,Johannis Robbersen,,m,,,World/Suriname/Torarica,1672-1-2,Gelyamme de Backer,2090000,,,,World/The Netherlands/Zeeland/Vlissingen,,,-55,0333333,5,3333333,,,,,,51,4536672,3,5709125,1,209,
number 449,149,Johannis Robbersen,,m,,,World/Suriname/Torarica,1672-1-2,Gelyamme de Backer,2090000,,,,World,,,-55,0333333,5,3333333,Jacob Soetelingh,confijt, suyker, lamoen,,,,42,230537,-83,7466403,1,209,
3231,9,Jan van Ruijven,Koopman,m,,,World/Suriname,1671-12-29,Gerard Blaase,2110000,M,,,World/The Netherlands/Zeeland/Vlissingen,brief,,-56,027783,3,919305,Jan Andriesen ,,nl-hana_hca30-227.2_2_0028.jpg,nl-hana_hca30-227.2_2_0028.xml,,51,4536672,3,5709125,1,211,
number 544,174,Pieter Jaspersen,,,,,World,,Gerson Isaacxs Cockuijt,2120000,,,,World,,,-83,7466403,42,230537,,,,,,42,230537,-83,7466403,1,212,
number 275,116,Ia Weijers,,,,,World/Suriname,1672-9-14,Gerwom Isacksen,2130000,,monfreer,,World/The Netherlands/Zeeland/Middelburg,,,-56,027783,3,919305,Jan van Ruiven,,,,,51,4987962,3,610998,1,213,
number 312,132,Jan Dimmese,Schipper,man,,30-50,World,1672-1-12,Gilles Adriaansz. Tand,2140000,,(schoon)broer,,World/The Netherlands/Zeeland/Vlissingen,brief,Zeven gebroeders,-83,7466403,42,230537,Jacob Soetelinck,,,,,51,4536672,3,5709125,1,214,
BX,297,Onbekend,,,,,World,,Gilles Adrijaensen Tant,2150000,,,,World/The Netherlands/Zeeland/Vlissingen,,,-83,7466403,42,230537,,,,,,51,4536672,3,5709125,1,215,
number 118,472,Boudewijn de Witte,,m,,,World/Suriname/Paramaribo,1671-9-15,Gilles en Pieter Muenick,2160000,,,,World/The Netherlands/Zeeland/Middelburg,,,-55,2038278,5,8520355,,,,,,51,4987962,3,610998,1,216,
number 463,150,John Clement,,m,,,World/Suriname,1672-1-13,Gilles en Pieter Muenick,2160000,,,,World/The Netherlands/Zeeland/Middelburg,,,-56,027783,3,919305,Jacob Soetelingh,,,,,51,4987962,3,610998,1,216,
number 464,150,John Clement,,m,,,World/Suriname/Torarica,1671-12-30,Gilles en Pieter Muenick,2160000,,,,World/The Netherlands/Zeeland/Middelburg,,,-55,0333333,5,3333333,Jacob Soetelingh,9 alfoxchoofden lamoen sop,,,,51,4987962,3,610998,1,216,
number 29,19,A. Backer,,m,,,World/Suriname,1672-1-13,Gilliam de Backer,2200000,,ouders,,World/The Netherlands/Zeeland/Vlissingen,,,-56,027783,3,919305,,,,,,51,4536672,3,5709125,1,220,
number 176,86,Corn. Snelleman,,m,,,World/Suriname,1672-1-8,Gilliam de Backer,2200000,,,,World/The Netherlands/Zeeland/Vlissingen,,,-56,027783,3,919305,Jacob Soetelinck,,,,,51,4536672,3,5709125,1,220,
2724,137,Cornelis Bergen,Koopman,m,,,World/Suriname/Paramaribo,1672-09-03,Gilliam de Backer,2200000,M,,,World/The Netherlands/Zeeland/Middelburg,,,-55,2038278,5,8520355,Petrus Paludanus, Boeck- verkooper in de Wijn- straet. ,3 p(o)nt suijker ,nl-hana_hca30-227.1_5_0003.jpg,nl-hana_hca30-227.1_5_0003.xml,,51,4987962,3,610998,1,220,
number 284,119,J. van Scharphuisen,,m,,,World/Suriname,1672-1-13,Gilliam de Backer,2200000,,,,World/The Netherlands/Zeeland/Vlissingen,,,-56,027783,3,919305,Pieter Jaspersen, Jan Isacsen, moeders vrient in de reigerstraat (51.49954, 3.61580),,,,,51,4536672,3,5709125,1,220,
3013,9,Jan van Ruijven,Koopman,m,,,World/Suriname,1671-12-01,Gilliam de Backer,2200000,M,,koopman,World/The Netherlands/Zeeland/Vlissingen,brief,,-56,027783,3,919305,Cornelis Bergen ,3 a 4 vaaties fransse of rinsse wijn met een vaatie booter of twee ,nl-hana_hca30-227.1_7_0018.jpg,nl-hana_hca30-227.1_7_0018.xml,,51,4536672,3,5709125,1,220,
number 391,141,Jean de Backer,planter,m,,,World,1671-12-27,Gilliam de Backer,2200000,,vader  ,,World/The Netherlands/Zeeland/Vlissingen  ,,,-83,7466403,42,230537,Claes Raes,,,,,51,4536672,3,5709125,1,220,
number 407,145,Johan Basseliers,dominee,m,,,World/Suriname/Torarica,1672-1-10,Gilliam de Backer,2200000,,broer,,World/The Netherlands/Zeeland/Vlissingen  ,,,-55,0333333,5,3333333,,,,,,51,4536672,3,5709125,1,220,
number 408,145,Johan Basseliers,dominee,m,,,World/Suriname/Torarica,1672-1-10,Gilliam de Backer,2200000,,broer,,World/The Netherlands/Zeeland/Vlissingen  ,,,-55,0333333,5,3333333,Rafael Abouhap, Bolle, Olijslager, Clemendt, Bastiaen Thyssen, Jan Andriessen,,,,,51,4536672,3,5709125,1,220,
number 409,145,Johan Basseliers,dominee,m,,,World/Suriname,1671-12-31,Gilliam de Backer,2200000,,broer,,World/The Netherlands/Zeeland/Vlissingen,,,-56,027783,3,919305,Jan van Ruiven,,,,,51,4536672,3,5709125,1,220,
number 492,473,Marcus Brandt,,,,,World/Suriname,1671-12-19,Gilliam de Backer,2200000,,,,World/The Netherlands/Zeeland/Vlissingen,,,-56,027783,3,919305,,9 alfoxchoofden lamoen sop,,,,51,4536672,3,5709125,1,220,
number 296,128,Jacob Tonissen Antonissen,,m,,,World/Suriname,1672-1-8,Gillis Mesdag,2210000,,,,World/The Netherlands/Zeeland/Vlissingen,,,-56,027783,3,919305,Cornelis (neef), Jacob Soetelinck, Monsr Jacobus vader, ,,,,,51,4536672,3,5709125,1,221,
number 119,472,Boudewijn de Witte,Planter,m,,30-50,World,1671-12-16,Gillis Munnicks,2220000,,Zakelijke relatie,,World/The Netherlands/Zeeland/Middelburg,brief,,-83,7466403,42,230537,,,,,,51,4987962,3,610998,1,222,
number 253,110,Heinderick Straetemaens,,m,,,World/Suriname,1672-1-7,Grije en Marije Straetemaens,2230000,,kinderen,,World/The Netherlands/Zeeland/Middelburg,,,-56,027783,3,919305,Rafael Abouhap, Bolle, Olijslager, Clemendt, Bastiaen Thyssen, Jan Andriessen,,,,,51,4987962,3,610998,1,223,
number 292,125,Jacob Pietersen,,m,,,World/Suriname,1672-9-1,Habijgel Wendelende,2320000,,vhder ende moeie,,World/The Netherlands/Zeeland/Middelburg,,,-56,027783,3,919305,Barent Hermens Vooght,,,,,51,4987962,3,610998,1,232,
number 239,103,Frederijck van Rijm,,m,,,World/Suriname,1672-1-10,Hancken Jooren,2330000,,moeder en zuster,,World/The Netherlands/Zeeland/Middelburg,,,-56,027783,3,919305,,,,,,51,4987962,3,610998,1,233,
number 557,180,R. Dickenson,,m,,,World/Suriname,1672-1-2,Hendrick vande Poele,2360000,,,,World,,,-56,027783,3,919305,,,,,,42,230537,-83,7466403,1,236,
3259,38,Augustinus Brun,facteur,m,,,World/Suriname/Paramaribo,1671-10-16,Henricus Carker,2370000,m,vriend,koopman,World/The Netherlands/Zeeland/Vlissingen,notitie,,-55,2038278,5,8520355,,,nl-hana_hca30-227.2_2_0056.jpg,nl-hana_hca30-227.2_2_0056.xml,Den jnhouwt deeses geliefft
te betaelen aen Monsi(eu)r
Henrij Parker
Zerename 16 Octob(er) 1671

Augustinus Brun,51,4536672,3,5709125,1,237,
2373,147,Johannes d'Olijslager,,m,,,World/Suriname/Torarica,1672-01-09,Henricus de Vael ,2380000,M,,advocaat hof van holland,World/The Netherlands/Zuid-Holland/Den Haag,,,-55,0333333,5,3333333,,,nl-hana_hca30-227.1_1_0094.jpg,nl-hana_hca30-227.1_1_0094.xml,,52,0704978,4,3006999,1,238,
BY,3640001,Onbekend,,,,,World,,Henrique Maties,2390000,,,,World,,,-83,7466403,42,230537,,,,,,42,230537,-83,7466403,2,239,
BZ,347,Isaque Montesinas,,,,,World/Suriname,1671-12-12,Henrique Perera,2400000,,,,World/Belgium/Antwerpen/Antwerpen,,,-56,027783,3,919305,,,,,,51,2194475,4,4024643,2,240,
number 86,41,Barent Harmansz Voocht,,m,,,World/Suriname,1672-1-12,Herman Abrahamse,2340000,,,,World/The Netherlands/Noord-Holland/Amsterdam,,,-56,027783,3,919305,michiel copman, tobias claijsen Jan de Pre, Jan Andriesenn, Pieter Jsperen, Capitein Soetelinck,,,,,52,3702157,4,8951679,1,234,
number 258,112,Hendrick de Harder,,man,,30-50,World,1671-10-12,Herman Abrahamse,2340000,,Zakelijke relatie,,World/The Netherlands/Noord-Holland/Amsterdam,Zakelijk,Amerika,-83,7466403,42,230537,Soetelinck (neef), Jean Sijmoensse (buurman),alfoxhoofden met zuijcker
suiker
 alfoxhoofden met zuijcker
suiker
2 aloxhoofden met zuijker, ,,,,52,3702157,4,8951679,1,234,
number 259,112,Hendrick de Harder,,m,,,World,,Herman Abrahamse,2340000,,,,World/The Netherlands/Noord-Holland/Amsterdam,,,-83,7466403,42,230537,Jan van Ruiven,,,,,52,3702157,4,8951679,1,234,
number 575,335,Samuel Nassy,,m,,,World/Suriname,1672-9-9,Herman Abrahamse,2340000,,,,World/The Netherlands/Noord-Holland/Amsterdam,,,-56,027783,3,919305,Augustinus Brunz,,,,,52,3702157,4,8951679,1,234,
CA,335,Samuel Nassy,,,,,World/Suriname,1672-1-12,Herman Abrahamse,2340000,,,,World/The Netherlands/Noord-Holland/Amsterdam,,,-56,027783,3,919305,,,,,,52,3702157,4,8951679,2,234,
number 508,12,Nicolaas Combe,,m,,,World/Suriname,1672-1-10,Herman Hellendoren,2440000,,,,World,,,-56,027783,3,919305,,suijker,,,,42,230537,-83,7466403,1,244,
CB,354,Raquel da Silva,,,,,World/Suriname,1672-1-6,Herman Refica del Soto,2450000,,,,World/The Netherlands/Noord-Holland/Amsterdam,,,-56,027783,3,919305,,,,,,52,3702157,4,8951679,2,245,
number 197,94,Dominicus Pottey,,m,,,World/Suriname,1672-9-11,Hermanus Pottij,2460000,,neef,,World/The Netherlands/Zeeland/Middelburg,,,-56,027783,3,919305,Jan Tinnegieter,,,,,51,4987962,3,610998,1,246,
number 203,94,Dominicus Pottey,,man,,<30,World,1672-9-11,Hermanus Pottij,2460000,,Neef,,World/The Netherlands/Zeeland/Middelburg,brief,,-83,7466403,42,230537,Pieter Jaspersen (kapitein), Pieter Herensen (kapitein), ,,,,,51,4987962,3,610998,1,246,
number 193,92,Cornelis Snelleman,Koopman,m,,,World/Suriname,1672-1-8,Hester van Sitterich,2480000,,Tante,,World/The Netherlands/Noord-Holland/Amsterdam,,,-56,027783,3,919305,Pieter Jaspersen, Jan Isacsen, moeders vrient in de reigerstraat (51.49954, 3.61580),,,,,52,3702157,4,8951679,1,248,
number 136,57,Claes Jansz. Bloem,,m,,,World/Ghana/Elmina,1671-11-23,hr. vander Siux,2500000,,,,World/The Netherlands/Noord-Holland/Amsterdam,,,-1,35,5,0833333,,,,,,52,3702157,4,8951679,1,250,
2688,52,Carel Nachtegael,,m,,,World/Suriname,1672-1-7,Hubert Huyberts,2510000,M,Vriend,koopman,World/The Netherlands/Zeeland/Vlissingen,brief,,-56,027783,3,919305,Arthur Nachtegael (broer),,nl-hana_hca30-227.1_4_0081.jpg,nl-hana_hca30-227.1_4_0081.xml,,51,4536672,3,5709125,1,251,
CC,155,Joris Darvall,Opzichter,m,,,World/Suriname/Torarica,1672-1-12,Hugo Darvall,2520000,m,broer,,World/The Netherlands/Noord-Holland/Amsterdam,,,-55,0333333,5,3333333,Jan Tinnegieter,,,,,52,3702157,4,8951679,1,252,
number 33,21,A. Thisso,Koopman,m,Hoge middenklasse,Onbekend,World/Suriname,1672-01-12,Huijbert,2530000,,Onbekend,Onbekend,World/The Netherlands/Zeeland/Middelburg,,,-56,027783,3,919305,Onbekend,Onbekend,,,,51,4987962,3,610998,1,253,
number 40,21,A. Thisso,Koopman,m,Hoge middenklasse,Onbekend,World/Suriname,1672-01-08,Huijbert,2530000,,Onbekend,Onbekend,World/The Netherlands/Zeeland/Middelburg,,,-56,027783,3,919305,Onbekend,Onbekend,,,,51,4987962,3,610998,1,253,
number 351,9,Jan van Ruijven,Koopman,m,,,World/Suriname,1672-08-30,huisvrouw van Jan Barberij,2550000,v,,,World/The Netherlands/Zeeland/Middelburg,,,-56,027783,3,919305,,,,,,51,4987962,3,610998,1,255,
number 382,138,Jan Willemsen van Tollen,,m,,,World,1672-1-4,huisvrouw van Jan Willems Tuentte,2560000,,vrouw en kinderen,,World/The Netherlands/Zeeland/Vlissingen,,,-83,7466403,42,230537,Jan Tinnegieter,,,,,51,4536672,3,5709125,1,256,
2590,9,Jan van Ruijven,Koopman,m,,,World/Suriname,1671-02-03,I. Engelijen Lamsen,2570000,m ,,,World/The Netherlands/Zeeland/Vlissingen,brief,,-56,027783,3,919305,Daniel Jamsen (Schipper), Cornelis Bastiaense (Schipper),2 halve oxhoofden
2 sernaamse vaaten
6 pijpen en
3 brandwijnstucken suijker gemerkt,nl-hana_hca30-227.1_3_0103.jpg,nl-hana_hca30-227.1_3_0103.xml,de h(ee)r J. engelijen
Lamsen

A(nno) d(omin)y  ultimo (decem)b(e)r 1671 sername

Mess(ieur)s In dato 15 October p(e)r schipp(e)r daniel Jamsen
was aen UE(dele) mijnen Laasten waeraen mij refe(reert)
seed(e)rt sijn h(ie)r op den 20 deeser gearriv(ee)rt Ca,51,4536672,3,5709125,1,257,
number 42,22,Anderisense Vos,,m,,,World,1671-11-22,Imje Henderijcks,2580000,,Onbekend,Onbekend,World/The Netherlands/Noord-Holland/Amsterdam,,,-83,7466403,42,230537,Barent Hermens Vooght,9 alfoxchoofden lamoen sop,,,,52,3702157,4,8951679,1,258,
number 619,122,Jacob Antonissen,,m,,,World/Suriname,1672-1-10,Indijch Jooristange,2590000,,,,World,,,-56,027783,3,919305,Soetelinck (neef), Jean Sijmoensse (buurman),,,,,42,230537,-83,7466403,1,259,
number 147,59,Claes Reijniersen,m,m,,,World,1672-9-16,Inkemijnje Jacops ,2600000,,,,World/The Netherlands/Zeeland/Vlissingen,,,-83,7466403,42,230537,Pieter Jaspersen, Jan Isacsen, moeders vrient in de reigerstraat (51.49954, 3.61580),9 alfoxchoofden lamoen sop,,,,51,4536672,3,5709125,1,260,
CD,40100000,Irmad de Vill Iaque Baruch,,,,,World/Suriname,1672-8-28,Irmad David Daguilar,2610000,,,,World/The Netherlands/Noord-Holland/Amsterdam,,,-56,027783,3,919305,,,,,,52,3702157,4,8951679,2,261,
CE,356,Arao da Silva,,,,,World/Suriname,1672-12-31,Irman Judica Capadose,2620000,,,,World/The Netherlands/Noord-Holland/Amsterdam,,,-56,027783,3,919305,,,,,,52,3702157,4,8951679,2,262,
CF,356,Arao da Silva,,,,,World/Suriname,1671-12-4,Irman Judica Capadose,2620000,,,,World/The Netherlands/Noord-Holland/Amsterdam,,,-56,027783,3,919305,,,,,,52,3702157,4,8951679,2,262,
CG,356,Arao da Silva,,,,,World/Suriname,1672-9-1,Irman Judica Capadose,2620000,,,,World/The Netherlands/Noord-Holland/Amsterdam,,,-56,027783,3,919305,,,,,,52,3702157,4,8951679,2,262,
number 315,132,Jan Dimmese,Schipper,m,,,World,1672-1-9,Isaack de Vrucht,2650000,,,,World/The Netherlands/Zeeland/Middelburg,,,-83,7466403,42,230537,Cornelis Maertins,,,,,51,4987962,3,610998,1,265,
number 589,195,Sijmon Maes,,m,,,World/Suriname/Torarica,1672-1-9,Isaack van Hommerigh,2660000,,monsieur en vriend,,World/The Netherlands/Noord-Holland/Amsterdam,,,-55,0333333,5,3333333,Pieter Jaspersen (kapitein), Pieter Herensen (kapitein), ,suijker,,,,52,3702157,4,8951679,1,266,
number 159,71,cognossement,Fort Zeelandia,,,,World,1671-12-12,Isack de Montesijnes,2670000,,,,World/The Netherlands/Zeeland/Vlissingen,,,-83,7466403,42,230537,Rafael Abouhap, Bolle, Olijslager, Clemendt, Bastiaen Thyssen, Jan Andriessen,,,,,51,4536672,3,5709125,1,267,
2424,147,Johannes d'Olijslager,,m,,,World/Suriname/Torarica,1671-01-06,Isack de Vrieier ,2680000,M,neef,Loodgieter,World/The Netherlands/Zeeland/Middelburg,,,-55,0333333,5,3333333,,,nl-hana_hca30-227.1_2_0029.jpg,nl-hana_hca30-227.1_2_0029.xml,,51,4987962,3,610998,1,268,
CH,356,Arao da Silva,,,,,World/Suriname,1672-1-10,Isaque Baruh,4020000,,,,World/The Netherlands/Noord-Holland/Amsterdam,,,-56,027783,3,919305,,,,,,52,3702157,4,8951679,2,402,
CI,356,Arao da Silva,,,,,World/Suriname,1672-1,Isaque del Sotto,2700000,,,,World/The Netherlands/Noord-Holland/Amsterdam,,,-56,027783,3,919305,,,,,,52,3702157,4,8951679,2,270,
CJ,354,Raquel da Silva,,,,,World/Suriname,1671-12-6,Isaque del Sotto,2700000,,,,World/The Netherlands/Noord-Holland/Amsterdam,,,-56,027783,3,919305,,,,,,52,3702157,4,8951679,2,270,
CK,354,Raquel da Silva,,,,,World/Suriname,1672-1-10,Isaque del Sotto,2700000,,,,World/The Netherlands/Noord-Holland/Amsterdam,,,-56,027783,3,919305,,,,,,52,3702157,4,8951679,2,270,
CL,354,Raquel da Silva,,,,,World/Suriname,1672-9-1,Isaque del Sotto,2700000,,,,World/The Netherlands/Noord-Holland/Amsterdam,,,-56,027783,3,919305,,,,,,52,3702157,4,8951679,2,270,
CM,355,Sara da Silva,,,,,World/Suriname,1671-12-12,Isaque del Sotto,2700000,,,,World/The Netherlands/Noord-Holland/Amsterdam,,,-56,027783,3,919305,,,,,,52,3702157,4,8951679,2,270,
CN,355,Sara da Silva,,,,,World/Suriname,1671-12-12,Isaque del Sotto,2700000,,,,World/The Netherlands/Noord-Holland/Amsterdam,,,-56,027783,3,919305,,,,,,52,3702157,4,8951679,2,270,
CO,355,Sara da Silva,,,,,World/Suriname,1672-9-9,Isaque del Sotto,2700000,,,,World/The Netherlands/Noord-Holland/Amsterdam,,,-56,027783,3,919305,,,,,,52,3702157,4,8951679,2,270,
CP,356,Arao da Silva,,,,,World/Suriname,1672-1-6,Isaque Israel Suaso,2750000,,,,World/The Netherlands/Noord-Holland/Amsterdam,,,-56,027783,3,919305,,,,,,52,3702157,4,8951679,2,275,
CQ,331,Joseph B. Carvallo,,,,,World/Suriname,1671-1-1,Isaque Semah Ferro,2760000,,,,World/The Netherlands/Zeeland/Middelburg,,,-56,027783,3,919305,,,,,,51,4987962,3,610998,2,276,
CR,331,Joseph B. Carvallo,,,,,World/Suriname,1671-12-12,Ishac Ferio,2790000,,,,World/The Netherlands/Zeeland/Middelburg,,,-56,027783,3,919305,,,,,,51,4987962,3,610998,2,279,
CS,1004,Jeosuah e Jacob Nassy,,,,,World/Suriname,1672-9-15,Ishak Semah Ferro,2800000,,,,World,,,-56,027783,3,919305,,,,,,42,230537,-83,7466403,2,280,
CT,336,Jeosuah Jacob Nassy,,,,,World,,Ishak Semah Ferro,2800000,,,,World/The Netherlands/Zeeland/Middelburg,,,-83,7466403,42,230537,,,,,,51,4987962,3,610998,2,280,
CU,356,Arao da Silva,,,,,World/Suriname,1671-12-4,Jaco senor Dobrasil,2820000,,,,World/The Netherlands/Noord-Holland/Amsterdam,,,-56,027783,3,919305,,,,,,52,3702157,4,8951679,2,282,
CV,400,Isaque Meza,,,,,World/Suriname,1672-9-10,Jacob Abas,2830000,,,,World/The Netherlands/Noord-Holland/Amsterdam,,,-56,027783,3,919305,,,,,,52,3702157,4,8951679,2,283,
CW,350,Joseph Baruh Carvalho,,,,,World/Suriname,1672-1-6,Jacob Baruh Carvalho,2840000,,,,World/The Netherlands/Noord-Holland/Amsterdam,,,-56,027783,3,919305,,,,,,52,3702157,4,8951679,2,284,
CX,412,Onbekend,,,,,World,1672-1-12,Jacob d Hareques,2850000,,,,World/The Netherlands/Noord-Holland/Amsterdam,,,-83,7466403,42,230537,,,,,,52,3702157,4,8951679,2,285,
CY,374,Ishak de Avilar,,,,,World/Suriname,1672-9-1,Jacob d'Avilar,2860000,,,,World,,,-56,027783,3,919305,,,,,,42,230537,-83,7466403,2,286,
CZ,348,Ishac Arias,,,,,World/Suriname,1672-9-10,Jacob de Aguilar,2870000,,,,World/The Netherlands/Noord-Holland/Amsterdam,,,-56,027783,3,919305,,,,,,52,3702157,4,8951679,2,287,
DA,322,Onbekend,,,,,World,1672-1-12,Jacob de Pina,2880000,,,,World/The Netherlands/Noord-Holland/Amsterdam,,,-83,7466403,42,230537,,,,,,52,3702157,4,8951679,2,288,
DB,403,Isaque de la Parra,,,,,World/Suriname,1672-9-12,Jacob de Samora,2890000,,,,World/The Netherlands/Noord-Holland/Amsterdam,,,-56,027783,3,919305,,,,,,52,3702157,4,8951679,2,289,
DC,430,Semuel de la Parra,,,,,World/Suriname,1672-6-27,Jacob Dezamora,2900000,,,,World/The Netherlands/Noord-Holland/Amsterdam,,,-56,027783,3,919305,,,,,,52,3702157,4,8951679,2,290,
DD,440,Semuel de Lafel,,,,,World/Suriname,1672-9-15,Jacob Dezamora,2900000,,,,World/The Netherlands/Noord-Holland/Amsterdam,,,-56,027783,3,919305,,,,,,52,3702157,4,8951679,2,290,
number 188,90,Cornelis Franssen Cuddels,,m,,,World/Suriname,1672-9-7,Jacob en Geleijn Leijnsen ,2920000,,,,World/The Netherlands/Zeeland/Vlissingen,,,-56,027783,3,919305,,,,,,51,4536672,3,5709125,1,292,
DE,374,Ishak de Avilar,,,,,World,1671,Jacob Flamis Dorta,2930000,,,,World/The Netherlands/Noord-Holland/Amsterdam,,,-83,7466403,42,230537,,,,,,52,3702157,4,8951679,2,293,
number 612,206,Willem Bleau,,m,,,World/Suriname/Torarica,1672-1-10,Jacob Gyplant,2940000,,,,World/The Netherlands/Zuid-Holland/Rotterdam,,,-55,0333333,5,3333333,Johannes d'Olijslager,paertie letter houte stocken, alf oxhooft leemon sop, als ox hooft goet sucker,,,,51,9216667,4,4811111,1,294,
number 261,113,Hendrick Huiberts,,m,,,World/Suriname,1672-1-11,Jacob Huiberts,2950000,,ouders zusters en broeders,,World/The Netherlands/Gelderland/Arnhem,,,-56,027783,3,919305,Jacob Soetelinck,,,,,51,9851034,5,8987296,1,295,
DF,369,Jacob Nunes Dracho,,,,,World/Suriname,1671-12-14,Jacob Lopes,2960000,,,,World/The Netherlands/Noord-Holland/Amsterdam,,,-56,027783,3,919305,,,,,,52,3702157,4,8951679,2,296,
DG,371,Jacob Nunes de Castro,,,,,World/Suriname,1672-1-6,Jacob Lopes deCastro,2970000,,,,World/The Netherlands/Noord-Holland/Amsterdam,,,-56,027783,3,919305,,,,,,52,3702157,4,8951679,2,297,
number 567,529,Rogier Dickenson,,,,,World/Suriname,1672-1-3,Jacob Maertens,2980000,,dienaar en vriend,,World/The Netherlands/Zeeland/Middelburg  ,,,-56,027783,3,919305,,,,,,51,4987962,3,610998,1,298,
number 47,23,Abraham Haghens,,m,,,World/Suriname,1671-12-27,Jacob Pedeceur,2990000,,,,World/The Netherlands/Zeeland/Middelburg,,,-56,027783,3,919305,Lijssebet Roos,,,,,51,4987962,3,610998,1,299,
number 485,160,Lieven de Wever,,m,,,World/Suriname/Paramaribo,1672-1-13,Jacob Pediceur,3000000,,,,World,,,-55,2038278,5,8520355,,,,,,42,230537,-83,7466403,1,300,
number 254,110,Heinderick Straetemaens,,m,,,World/Suriname,1672-1-7,Jacob Pietersen,1250000,,,,World/The Netherlands/Zeeland/Middelburg,,,-56,027783,3,919305,Jan Jansen, Kapitein Lambrecht, Cornelijs de Vrijese, Jsack Jersoenen. Bastiaen Elijnck,,,,,51,4987962,3,610998,1,125,
number 255,110,Heinderick Straetemaens,,m,,,World/Suriname,1672-1-7,Jacob Pietersen,1250000,,,,World/The Netherlands/Zeeland/Middelburg,,,-56,027783,3,919305,,confijt, suyker, lamoen,,,,51,4987962,3,610998,1,125,
number 362,9,Jan van Ruijven,Koopman,m,,,World/Suriname,1672-01-08,Jacob Pietersen ,1250000,M,,koopman,World/The Netherlands/Zeeland/Middelburg,,,-56,027783,3,919305,,,,,,51,4987962,3,610998,1,125,
DH,155,Joris Darvall,Opzichter,m,,,World/Suriname/Torarica,1672-1-12,Jacob Pietersen ,1250000,m,,,World/The Netherlands/Zeeland/Vlissingen,,,-55,0333333,5,3333333,Jan Tinnegieter,,,,,51,4536672,3,5709125,1,125,
number 44,463,Ad Schoors,,m,,,World/Suriname,1672-1-8,Jacob Schoors,3050000,,broer,,World/The Netherlands/Zeeland/Middelburg,,,-56,027783,3,919305,Pieter Jaspersen (kapitein), Pieter Herensen (kapitein), ,,,,,51,4987962,3,610998,1,305,
number 588,195,Sijmon Maes,,m,,,World/Suriname/Torarica,1672-1-9,Jacob van de Velde,1290000,,,,World/The Netherlands/Zeeland/Vlissingen,,,-55,0333333,5,3333333,,paertie letter houte stocken, alf oxhooft leemon sop, als ox hooft goet sucker,,,,51,4536672,3,5709125,1,129,
2524,32,Alexander Batij,secretaris,m,,,World/Suriname,1672-1-7,Jacob van Hoorn,3070000,m,,burgemeester,World/The Netherlands/Zeeland/Vlissingen,brief,,-56,027783,3,919305,Jacob Pink, Jan Bolle, Cornelis Bastiaensen,,nl-hana_hca30-227.1_3_0037.jpg,nl-hana_hca30-227.1_3_0037.xml,,51,4536672,3,5709125,1,307,
number 316,132,Jan Dimmese,Schipper,m,,,World,1672-1-9,Jacob vande Kerckhove,3080000,,,,World/The Netherlands/Zeeland/Vlissingen,,,-83,7466403,42,230537,Antonis Jeronsen Rijckquaert,,,,,51,4536672,3,5709125,1,308,
number 505,12,Nicolaas Combe,commies van de vivres en ammonitie van oorlogh,m,,,World/Suriname,1672-1-10,Jacoba Tresel,3090000,,,,World/The Netherlands/Zeeland/Middelburg,,,-56,027783,3,919305,Barent Hermens Vooght,,,,,51,4987962,3,610998,1,309,
DI,8,J.  Crenen,,m,,,World/Suriname,1672-9-5,Jacobes vander Beke,3100000,m,,,World,,,-56,027783,3,919305,,,,,,42,230537,-83,7466403,1,310,
